,Date and Time,O'Connell St Outside Clerys,Grafton St at Card Gallery,O'Connell Street at Easons,Henry Street at Butlers,Grafton Street at Korkys
4588,2008-07-16 04:00:00,119,122,142,44,150
4589,2008-07-16 05:00:00,129,238,284,102,202
4590,2008-07-16 06:00:00,434,528,760,254,440
4591,2008-07-16 07:00:00,1056,1186,1563,829,889
4592,2008-07-16 08:00:00,2776,2934,2761,2684,1765
4593,2008-07-16 09:00:00,2673,2763,2526,3082,1590
4594,2008-07-16 10:00:00,2727,2722,3195,3400,2316
4595,2008-07-16 11:00:00,3513,3490,4215,4897,3048
4596,2008-07-16 12:00:00,4325,5176,6976,6647,3918
4597,2008-07-16 13:00:00,4774,7153,10272,7077,4676
4598,2008-07-16 14:00:00,4225,6237,8958,7443,4617
4599,2008-07-16 15:00:00,4137,6376,8334,7807,5461
4600,2008-07-16 16:00:00,3843,7214,9165,7535,5476
4601,2008-07-16 17:00:00,4020,8227,10095,7807,5751
4602,2008-07-16 18:00:00,6457,6351,8100,5057,5707
4603,2008-07-16 19:00:00,2661,3377,4086,2485,1982
4604,2008-07-16 20:00:00,1809,2077,2519,1951,1183
4605,2008-07-16 21:00:00,1346,1590,1826,1150,760
4606,2008-07-16 22:00:00,1294,2161,1337,284,486
4607,2008-07-16 23:00:00,960,1255,729,53,290
4608,2008-07-17 00:00:00,409,950,742,20,216
4609,2008-07-17 01:00:00,211,820,358,8,64
4610,2008-07-17 02:00:00,138,276,229,9,79
4611,2008-07-17 03:00:00,131,260,311,66,91
4612,2008-07-17 04:00:00,61,167,233,89,119
4613,2008-07-17 05:00:00,135,330,345,77,312
4614,2008-07-17 06:00:00,487,621,979,322,635
4615,2008-07-17 07:00:00,1156,1195,1984,548,1519
4616,2008-07-17 08:00:00,2079,2711,3583,1990,1944
4617,2008-07-17 09:00:00,1976,2580,3213,2243,2501
4618,2008-07-17 10:00:00,2369,2888,3676,3123,3144
4619,2008-07-17 11:00:00,2859,3803,4898,4484,4285
4620,2008-07-17 12:00:00,3766,6411,8644,5876,6027
4621,2008-07-17 13:00:00,4547,10479,12981,8150,7444
4622,2008-07-17 14:00:00,4519,8201,8907,7862,6154
4623,2008-07-17 15:00:00,4011,8155,7005,8175,5982
4624,2008-07-17 16:00:00,5576,8585,6641,9018,6741
4625,2008-07-17 17:00:00,5848,9498,7067,9905,7062
4626,2008-07-17 18:00:00,4679,9365,9124,8868,6378
4627,2008-07-17 19:00:00,3194,6988,6789,5154,4003
4628,2008-07-17 20:00:00,2967,4333,4520,3435,3069
4629,2008-07-17 21:00:00,1722,2312,2786,1455,1417
4630,2008-07-17 22:00:00,1638,2686,1502,122,542
4631,2008-07-17 23:00:00,1126,1458,1029,36,356
4632,2008-07-18 00:00:00,536,950,619,13,105
4633,2008-07-18 01:00:00,375,436,250,12,71
4634,2008-07-18 02:00:00,227,417,181,25,72
4635,2008-07-18 03:00:00,299,311,236,87,77
4636,2008-07-18 04:00:00,67,209,168,73,120
4637,2008-07-18 05:00:00,118,245,289,83,282
4638,2008-07-18 06:00:00,418,585,830,315,446
4639,2008-07-18 07:00:00,995,1321,2007,885,900
4640,2008-07-18 08:00:00,2067,3035,3980,2078,1828
4641,2008-07-18 09:00:00,2018,2773,3437,2166,2410
4642,2008-07-18 10:00:00,2256,2725,3745,3140,3176
4643,2008-07-18 11:00:00,3095,5152,5342,4914,4267
4644,2008-07-18 12:00:00,3764,7809,9560,6500,5553
4645,2008-07-18 13:00:00,4117,10180,13559,7593,7116
4646,2008-07-18 14:00:00,4241,8040,9058,7884,6975
4647,2008-07-18 15:00:00,4216,8876,7757,8512,7687
4648,2008-07-18 16:00:00,4510,9354,7816,8521,7952
4649,2008-07-18 17:00:00,4889,9260,10997,8791,7522
4650,2008-07-18 18:00:00,3765,7089,8211,6447,4919
4651,2008-07-18 19:00:00,2479,3868,3577,3705,2547
4652,2008-07-18 20:00:00,2122,2430,2230,2476,1563
4653,2008-07-18 21:00:00,1451,2011,1736,1467,950
4654,2008-07-18 22:00:00,1837,3150,1234,260,598
4655,2008-07-18 23:00:00,1401,2261,945,65,356
4656,2008-07-19 00:00:00,849,1824,795,42,243
4657,2008-07-19 01:00:00,586,1310,573,16,198
4658,2008-07-19 02:00:00,555,1159,683,21,145
4659,2008-07-19 03:00:00,347,1050,1038,217,140
4660,2008-07-19 04:00:00,137,379,304,233,109
4661,2008-07-19 05:00:00,86,176,159,86,206
4662,2008-07-19 06:00:00,185,400,358,171,310
4663,2008-07-19 07:00:00,403,566,477,364,397
4664,2008-07-19 08:00:00,769,860,792,839,904
4665,2008-07-19 09:00:00,1224,1533,1630,1553,1656
4666,2008-07-19 10:00:00,2316,2965,3905,3254,3317
4667,2008-07-19 11:00:00,2982,6560,7817,5316,5488
4668,2008-07-19 12:00:00,3222,9388,10217,6803,7024
4669,2008-07-19 13:00:00,4077,10889,12357,8357,8269
4670,2008-07-19 14:00:00,4006,10651,12989,8774,9283
4671,2008-07-19 15:00:00,4505,11857,11189,9960,9282
4672,2008-07-19 16:00:00,5333,10748,8878,8852,9908
4673,2008-07-19 17:00:00,5218,9921,8670,7892,9077
4674,2008-07-19 18:00:00,4135,6692,6750,7057,4720
4675,2008-07-19 19:00:00,2316,3497,3505,3468,2370
4676,2008-07-19 20:00:00,2009,2111,2708,2037,1218
4677,2008-07-19 21:00:00,1799,2452,2122,1417,883
4678,2008-07-19 22:00:00,2020,3410,1801,208,641
4679,2008-07-19 23:00:00,1871,2668,1537,60,628
4680,2008-07-20 00:00:00,875,2087,1808,35,295
4681,2008-07-20 01:00:00,642,1406,1641,27,260
4682,2008-07-20 02:00:00,612,1211,1636,34,175
4683,2008-07-20 03:00:00,644,2989,1965,382,249
4684,2008-07-20 04:00:00,227,1319,1648,530,158
4685,2008-07-20 05:00:00,71,137,570,96,100
4686,2008-07-20 06:00:00,115,216,360,112,116
4687,2008-07-20 07:00:00,259,267,437,140,333
4688,2008-07-20 08:00:00,288,297,603,360,340
4689,2008-07-20 09:00:00,744,700,988,827,705
4690,2008-07-20 10:00:00,1330,1735,1958,1754,1553
4691,2008-07-20 11:00:00,1930,4113,4202,3031,2776
4692,2008-07-20 12:00:00,2658,6108,6650,4911,3967
4693,2008-07-20 13:00:00,2686,8664,7754,5800,5043
4694,2008-07-20 14:00:00,3294,9434,7480,5638,5755
4695,2008-07-20 15:00:00,3777,10007,8345,7697,7323
4696,2008-07-20 16:00:00,4055,9651,7484,6550,8721
4697,2008-07-20 17:00:00,4437,8088,7143,5831,8199
4698,2008-07-20 18:00:00,2918,5381,5350,4279,3613
4699,2008-07-20 19:00:00,1943,2845,2924,2563,1597
4700,2008-07-20 20:00:00,1812,1700,1655,1957,926
4701,2008-07-20 21:00:00,1357,1182,1140,1218,676
4702,2008-07-20 22:00:00,1634,1401,872,151,569
4703,2008-07-20 23:00:00,972,931,724,5,307
4704,2008-07-21 00:00:00,408,440,421,8,116
4705,2008-07-21 01:00:00,415,395,257,16,97
4706,2008-07-21 02:00:00,204,163,87,42,133
4707,2008-07-21 03:00:00,216,117,85,130,72
4708,2008-07-21 04:00:00,76,161,131,235,159
4709,2008-07-21 05:00:00,108,270,238,162,271
4710,2008-07-21 06:00:00,429,544,888,405,407
4711,2008-07-21 07:00:00,1037,994,1620,778,689
4712,2008-07-21 08:00:00,2356,2329,3549,1830,1769
4713,2008-07-21 09:00:00,2014,2884,2509,2502,2091
4714,2008-07-21 10:00:00,2362,2538,3297,3298,2437
4715,2008-07-21 11:00:00,3019,3685,4239,4774,4146
4716,2008-07-21 12:00:00,3437,5987,6408,5786,5522
4717,2008-07-21 13:00:00,4262,9309,11561,7765,6975
4718,2008-07-21 14:00:00,3659,8164,8811,7002,6504
4719,2008-07-21 15:00:00,3900,7802,8548,7501,6582
4720,2008-07-21 16:00:00,3919,8548,8156,7623,6637
4721,2008-07-21 17:00:00,4821,8840,8884,8310,7139
4722,2008-07-21 18:00:00,3413,5808,6855,5891,4345
4723,2008-07-21 19:00:00,2105,2869,3293,2801,2052
4724,2008-07-21 20:00:00,1524,1834,2291,1767,1166
4725,2008-07-21 21:00:00,1328,1289,1742,1225,828
4726,2008-07-21 22:00:00,1298,1989,1283,169,481
4727,2008-07-21 23:00:00,945,1133,608,29,302
4728,2008-07-22 00:00:00,450,498,396,12,147
4729,2008-07-22 01:00:00,171,197,121,8,57
4730,2008-07-22 02:00:00,173,180,82,41,72
4731,2008-07-22 03:00:00,145,128,299,84,51
4732,2008-07-22 04:00:00,37,156,161,89,191
4733,2008-07-22 05:00:00,108,215,281,83,242
4734,2008-07-22 06:00:00,426,669,964,267,494
4735,2008-07-22 07:00:00,992,1080,1693,701,766
4736,2008-07-22 08:00:00,2088,2867,3883,1958,1519
4737,2008-07-22 09:00:00,1932,2674,3060,2134,1831
4738,2008-07-22 10:00:00,2192,2820,3248,3020,2793
4739,2008-07-22 11:00:00,2568,4519,4598,4850,4456
4740,2008-07-22 12:00:00,3409,7753,6730,5486,5236
4741,2008-07-22 13:00:00,5041,10367,8618,7301,6059
4742,2008-07-22 14:00:00,5352,9539,7569,6352,5654
4743,2008-07-22 15:00:00,5034,8415,8676,6530,6148
4744,2008-07-22 16:00:00,6280,6191,8815,7242,8166
4745,2008-07-22 17:00:00,7412,8794,9758,8052,8995
4746,2008-07-22 18:00:00,4972,6573,6186,6185,5364
4747,2008-07-22 19:00:00,2073,3520,3548,2646,1978
4748,2008-07-22 20:00:00,1684,1875,2591,1679,1172
4749,2008-07-22 21:00:00,1352,1364,2102,1031,751
4750,2008-07-22 22:00:00,1419,1885,1828,150,411
4751,2008-07-22 23:00:00,963,1423,981,32,317
4752,2008-07-23 00:00:00,365,730,402,17,132
4753,2008-07-23 01:00:00,346,177,156,5,75
4754,2008-07-23 02:00:00,152,208,123,4,63
4755,2008-07-23 03:00:00,154,122,223,64,81
4756,2008-07-23 04:00:00,52,644,107,78,174
4757,2008-07-23 05:00:00,90,505,241,93,269
4758,2008-07-23 06:00:00,425,519,849,298,477
4759,2008-07-23 07:00:00,942,1249,1601,707,975
4760,2008-07-23 08:00:00,2061,3029,3597,2018,1791
4761,2008-07-23 09:00:00,2064,2676,2773,1802,2254
4762,2008-07-23 10:00:00,2345,2892,3208,2890,2591
4763,2008-07-23 11:00:00,2678,3791,4375,4339,4035
4764,2008-07-23 12:00:00,3416,6128,7053,6341,5069
4765,2008-07-23 13:00:00,4878,9094,10550,8128,6102
4766,2008-07-23 14:00:00,3801,8139,9506,7879,5870
4767,2008-07-23 15:00:00,4019,8289,8401,8155,6835
4768,2008-07-23 16:00:00,3792,8102,5685,7917,6569
4769,2008-07-23 17:00:00,4425,9262,7673,8728,6381
4770,2008-07-23 18:00:00,3095,7106,9137,6723,4827
4771,2008-07-23 19:00:00,2046,3617,3674,2869,2078
4772,2008-07-23 20:00:00,1557,2066,2695,1821,1350
4773,2008-07-23 21:00:00,1179,1503,1917,1078,670
4774,2008-07-23 22:00:00,1425,2007,1603,121,442
4775,2008-07-23 23:00:00,968,1266,884,37,280
4776,2008-07-24 00:00:00,387,958,662,9,98
4777,2008-07-24 01:00:00,154,301,330,5,50
4778,2008-07-24 02:00:00,133,257,207,3,47
4779,2008-07-24 03:00:00,205,253,268,66,78
4780,2008-07-24 04:00:00,72,93,210,82,122
4781,2008-07-24 05:00:00,110,134,295,109,262
4782,2008-07-24 06:00:00,400,597,873,282,471
4783,2008-07-24 07:00:00,1010,1019,1755,711,820
4784,2008-07-24 08:00:00,2145,2531,3256,2144,1476
4785,2008-07-24 09:00:00,1824,2437,2799,2205,2179
4786,2008-07-24 10:00:00,2061,2384,3237,2927,3057
4787,2008-07-24 11:00:00,2704,4223,4360,4807,4424
4788,2008-07-24 12:00:00,3309,6514,7548,5714,5613
4789,2008-07-24 13:00:00,4014,9773,11005,7753,7048
4790,2008-07-24 14:00:00,4029,8293,7816,7695,6842
4791,2008-07-24 15:00:00,3992,7697,6426,8003,6965
4792,2008-07-24 16:00:00,4397,8465,6442,8727,7458
4793,2008-07-24 17:00:00,4927,10048,7030,9126,7786
4794,2008-07-24 18:00:00,3706,9355,8323,7558,6177
4795,2008-07-24 19:00:00,2486,7092,6182,4834,4092
4796,2008-07-24 20:00:00,2322,4556,4102,2759,2994
4797,2008-07-24 21:00:00,1637,2443,2493,1155,1212
4798,2008-07-24 22:00:00,1571,3262,1346,152,491
4799,2008-07-24 23:00:00,1088,2099,894,19,282
4800,2008-07-25 00:00:00,564,1697,631,13,159
4801,2008-07-25 01:00:00,290,393,255,4,89
4802,2008-07-25 02:00:00,239,375,184,10,76
4803,2008-07-25 03:00:00,261,249,240,116,155
4804,2008-07-25 04:00:00,77,246,171,60,111
4805,2008-07-25 05:00:00,110,219,294,95,246
4806,2008-07-25 06:00:00,545,552,845,343,549
4807,2008-07-25 07:00:00,1168,1376,2044,843,777
4808,2008-07-25 08:00:00,2641,2738,4054,2360,1593
4809,2008-07-25 09:00:00,2209,2473,3501,2430,2176
4810,2008-07-25 10:00:00,2299,2738,3816,2715,2998
4811,2008-07-25 11:00:00,2599,4531,5443,4511,3476
4812,2008-07-25 12:00:00,3279,6115,9741,5904,5559
4813,2008-07-25 13:00:00,4345,9806,13815,7649,7060
4814,2008-07-25 14:00:00,4220,9306,9231,7657,7416
4815,2008-07-25 15:00:00,4371,9364,7905,8182,6896
4816,2008-07-25 16:00:00,4734,9019,7963,8143,7574
4817,2008-07-25 17:00:00,4732,9939,11203,8582,7097
4818,2008-07-25 18:00:00,3087,7240,8365,6662,5321
4819,2008-07-25 19:00:00,2421,4076,3644,3749,2475
4820,2008-07-25 20:00:00,1994,2448,2272,2067,1470
4821,2008-07-25 21:00:00,1657,2173,1768,1325,939
4822,2008-07-25 22:00:00,1891,3242,1257,164,656
4823,2008-07-25 23:00:00,1634,2449,963,82,290
4824,2008-07-26 00:00:00,853,1715,804,25,166
4825,2008-07-26 01:00:00,553,1125,579,25,122
4826,2008-07-26 02:00:00,425,994,690,32,122
4827,2008-07-26 03:00:00,395,1193,1049,177,172
4828,2008-07-26 04:00:00,163,551,307,323,89
4829,2008-07-26 05:00:00,79,191,161,82,149
4830,2008-07-26 06:00:00,277,419,361,214,150
4831,2008-07-26 07:00:00,476,534,482,355,365
4832,2008-07-26 08:00:00,739,822,801,787,597
4833,2008-07-26 09:00:00,1442,1567,1648,1606,1288
4834,2008-07-26 10:00:00,2132,3112,3947,4058,2969
4835,2008-07-26 11:00:00,2706,6592,7901,6178,4264
4836,2008-07-26 12:00:00,3836,8348,10331,7675,4134
4837,2008-07-26 13:00:00,4556,9907,12494,8469,5756
4838,2008-07-26 14:00:00,6235,10931,13134,7698,5665
4839,2008-07-26 15:00:00,5425,11516,11312,9185,7413
4840,2008-07-26 16:00:00,4733,10637,8974,9501,7433
4841,2008-07-26 17:00:00,5282,9593,8766,8193,6914
4842,2008-07-26 18:00:00,6088,6483,6825,5541,4383
4843,2008-07-26 19:00:00,3094,3529,3545,3696,1814
4844,2008-07-26 20:00:00,2444,2284,2738,2360,911
4845,2008-07-26 21:00:00,1835,2579,2146,1258,660
4846,2008-07-26 22:00:00,2511,3768,1821,198,622
4847,2008-07-26 23:00:00,2084,2990,1554,77,423
4848,2008-07-27 00:00:00,1020,2176,1435,48,253
4849,2008-07-27 01:00:00,565,1568,1302,26,145
4850,2008-07-27 02:00:00,498,1160,1298,50,127
4851,2008-07-27 03:00:00,596,2118,1560,362,243
4852,2008-07-27 04:00:00,321,1192,1307,425,97
4853,2008-07-27 05:00:00,83,167,452,80,28
4854,2008-07-27 06:00:00,123,164,285,116,139
4855,2008-07-27 07:00:00,227,259,347,148,389
4856,2008-07-27 08:00:00,361,324,478,280,274
4857,2008-07-27 09:00:00,716,668,784,870,513
4858,2008-07-27 10:00:00,1439,1709,1554,1764,1062
4859,2008-07-27 11:00:00,1823,3752,3336,3496,2075
4860,2008-07-27 12:00:00,2758,6115,5279,5326,3359
4861,2008-07-27 13:00:00,3779,7930,6156,6044,3935
4862,2008-07-27 14:00:00,4732,8613,5937,7350,4969
4863,2008-07-27 15:00:00,4520,8834,6625,6968,5035
4864,2008-07-27 16:00:00,3233,8369,5940,6924,5552
4865,2008-07-27 17:00:00,3345,7116,5669,6014,4408
4866,2008-07-27 18:00:00,7236,4508,4247,5840,3250
4867,2008-07-27 19:00:00,2542,2289,2322,2678,1147
4868,2008-07-27 20:00:00,2498,1631,1314,1861,809
4869,2008-07-27 21:00:00,1655,1423,905,961,536
4870,2008-07-27 22:00:00,1635,1626,693,78,357
4871,2008-07-27 23:00:00,1143,1119,575,28,248
4872,2008-07-28 00:00:00,454,566,402,8,102
4873,2008-07-28 01:00:00,199,378,262,5,35
4874,2008-07-28 02:00:00,213,232,155,27,54
4875,2008-07-28 03:00:00,150,219,99,91,52
4876,2008-07-28 04:00:00,112,304,151,150,130
4877,2008-07-28 05:00:00,108,201,252,104,177
4878,2008-07-28 06:00:00,485,542,845,356,601
4879,2008-07-28 07:00:00,953,1257,1499,535,1397
4880,2008-07-28 08:00:00,1741,2479,3106,2829,2012
4881,2008-07-28 09:00:00,1593,2249,2787,3761,2782
4882,2008-07-28 10:00:00,1748,1914,3283,4383,3984
4883,2008-07-28 11:00:00,2380,4035,4679,5556,4606
4884,2008-07-28 12:00:00,3272,6254,6930,6083,4774
4885,2008-07-28 13:00:00,4109,9767,10935,6963,6276
4886,2008-07-28 14:00:00,3758,8321,8164,6509,5632
4887,2008-07-28 15:00:00,3673,8113,7666,6997,6453
4888,2008-07-28 16:00:00,3556,8094,8132,7907,5986
4889,2008-07-28 17:00:00,4102,8696,9285,7739,6132
4890,2008-07-28 18:00:00,3351,6302,7015,5868,5162
4891,2008-07-28 19:00:00,2137,3049,3204,2943,2042
4892,2008-07-28 20:00:00,1519,1824,2080,1676,1072
4893,2008-07-28 21:00:00,1157,1420,1559,875,759
4894,2008-07-28 22:00:00,1347,1786,1168,74,379
4895,2008-07-28 23:00:00,846,1085,556,22,246
4896,2008-07-29 00:00:00,359,502,332,13,102
4897,2008-07-29 01:00:00,142,237,119,1,65
4898,2008-07-29 02:00:00,187,687,123,4,69
4899,2008-07-29 03:00:00,201,861,207,30,81
4900,2008-07-29 04:00:00,35,318,115,49,138
4901,2008-07-29 05:00:00,114,226,271,90,263
4902,2008-07-29 06:00:00,432,720,970,288,524
4903,2008-07-29 07:00:00,924,802,1809,531,1155
4904,2008-07-29 08:00:00,1858,1702,3693,1771,1853
4905,2008-07-29 09:00:00,1805,2271,3178,1996,1944
4906,2008-07-29 10:00:00,2220,2407,3380,3242,3634
4907,2008-07-29 11:00:00,2585,3724,4731,4097,3859
4908,2008-07-29 12:00:00,3158,6626,7283,5405,5314
4909,2008-07-29 13:00:00,3764,10070,10947,7186,6415
4910,2008-07-29 14:00:00,3883,8050,8783,7182,6301
4911,2008-07-29 15:00:00,3806,7766,8914,7187,6347
4912,2008-07-29 16:00:00,3979,8156,9066,7996,6251
4913,2008-07-29 17:00:00,4703,8704,10346,8238,6722
4914,2008-07-29 18:00:00,3377,6888,7352,6313,4372
4915,2008-07-29 19:00:00,2174,3417,3651,3207,2132
4916,2008-07-29 20:00:00,1705,2038,2430,1804,1151
4917,2008-07-29 21:00:00,1272,1741,2014,871,732
4918,2008-07-29 22:00:00,1789,2151,1530,45,415
4919,2008-07-29 23:00:00,950,1034,867,20,267
4920,2008-07-30 00:00:00,377,715,392,5,144
4921,2008-07-30 01:00:00,141,250,243,2,84
4922,2008-07-30 02:00:00,213,182,229,4,93
4923,2008-07-30 03:00:00,186,95,185,67,80
4924,2008-07-30 04:00:00,54,131,120,53,165
4925,2008-07-30 05:00:00,107,237,273,94,278
4926,2008-07-30 06:00:00,466,588,837,319,565
4927,2008-07-30 07:00:00,961,1135,1657,755,1153
4928,2008-07-30 08:00:00,1820,2015,3441,2632,2196
4929,2008-07-30 09:00:00,1802,1805,2907,3563,2541
4930,2008-07-30 10:00:00,1952,2518,3263,4120,3186
4931,2008-07-30 11:00:00,2182,3798,4361,5510,4351
4932,2008-07-30 12:00:00,3597,6669,6870,6465,5357
4933,2008-07-30 13:00:00,4418,10278,10019,6577,6389
4934,2008-07-30 14:00:00,4044,9707,8436,6006,6029
4935,2008-07-30 15:00:00,4041,9059,7762,7018,6820
4936,2008-07-30 16:00:00,5400,7631,7357,8015,6951
4937,2008-07-30 17:00:00,6421,9350,9283,8349,7209
4938,2008-07-30 18:00:00,4617,6979,8228,5943,5729
4939,2008-07-30 19:00:00,2233,3590,3746,2911,2219
4940,2008-07-30 20:00:00,1844,2288,2509,1949,1360
4941,2008-07-30 21:00:00,1530,1548,1808,732,846
4942,2008-07-30 22:00:00,1766,1991,1381,52,539
4943,2008-07-30 23:00:00,895,1439,872,23,329
4944,2008-07-31 00:00:00,476,793,722,9,215
4945,2008-07-31 01:00:00,155,330,378,5,56
4946,2008-07-31 02:00:00,190,251,235,8,72
4947,2008-07-31 03:00:00,267,262,289,65,51
4948,2008-07-31 04:00:00,63,129,236,46,145
4949,2008-07-31 05:00:00,111,317,309,83,295
4950,2008-07-31 06:00:00,395,449,967,239,488
4951,2008-07-31 07:00:00,916,1292,1921,707,764
4952,2008-07-31 08:00:00,2022,2968,3627,1886,1500
4953,2008-07-31 09:00:00,1927,2614,3011,2079,1812
4954,2008-07-31 10:00:00,2277,2895,3568,2819,2566
4955,2008-07-31 11:00:00,2614,3561,4893,4071,3786
4956,2008-07-31 12:00:00,3080,6260,8183,5892,5375
4957,2008-07-31 13:00:00,3860,9579,11425,7813,6831
4958,2008-07-31 14:00:00,4004,8015,8575,8288,6078
4959,2008-07-31 15:00:00,3533,8009,7504,7460,6144
4960,2008-07-31 16:00:00,4696,7975,7883,8380,6712
4961,2008-07-31 17:00:00,4655,9863,8738,9406,7107
4962,2008-07-31 18:00:00,4400,9309,9553,7714,5722
4963,2008-07-31 19:00:00,2997,6922,7092,5315,4135
4964,2008-07-31 20:00:00,2216,4766,4662,3427,2734
4965,2008-07-31 21:00:00,2055,2678,2778,1417,1408
4966,2008-07-31 22:00:00,1825,3073,1498,80,547
4967,2008-07-31 23:00:00,1402,2221,951,31,379
4968,2008-08-01 00:00:00,699,1386,624,14,210
4969,2008-08-01 01:00:00,338,634,252,10,85
4970,2008-08-01 02:00:00,347,478,182,8,92
4971,2008-08-01 03:00:00,313,303,237,89,116
4972,2008-08-01 04:00:00,125,242,169,118,114
4973,2008-08-01 05:00:00,115,287,291,132,230
4974,2008-08-01 06:00:00,408,599,836,300,478
4975,2008-08-01 07:00:00,906,1182,2023,621,868
4976,2008-08-01 08:00:00,2071,2908,4012,1667,1531
4977,2008-08-01 09:00:00,2042,2475,3464,2207,2129
4978,2008-08-01 10:00:00,2407,2584,3775,3061,3024
4979,2008-08-01 11:00:00,2917,4183,5385,4739,4054
4980,2008-08-01 12:00:00,3565,6975,9638,6281,5638
4981,2008-08-01 13:00:00,4122,9962,13669,8122,6812
4982,2008-08-01 14:00:00,4063,8969,9133,8022,6622
4983,2008-08-01 15:00:00,3997,8698,7821,8304,6676
4984,2008-08-01 16:00:00,5114,8758,7879,8652,5926
4985,2008-08-01 17:00:00,5017,9377,11086,8732,6130
4986,2008-08-01 18:00:00,3213,6834,8277,5904,4711
4987,2008-08-01 19:00:00,2541,3609,3605,3770,2307
4988,2008-08-01 20:00:00,2329,2887,2248,2276,1494
4989,2008-08-01 21:00:00,2085,2964,1750,1002,1031
4990,2008-08-01 22:00:00,2261,2516,1244,49,446
4991,2008-08-01 23:00:00,1730,2866,953,48,362
4992,2008-08-02 00:00:00,897,2489,793,47,309
4993,2008-08-02 01:00:00,551,1818,571,11,134
4994,2008-08-02 02:00:00,380,1637,680,28,154
4995,2008-08-02 03:00:00,459,1607,1034,265,225
4996,2008-08-02 04:00:00,171,877,303,303,90
4997,2008-08-02 05:00:00,89,221,158,103,199
4998,2008-08-02 06:00:00,222,412,356,240,230
4999,2008-08-02 07:00:00,420,507,475,303,400
5000,2008-08-02 08:00:00,729,907,789,836,898
5001,2008-08-02 09:00:00,1321,1761,1625,1387,1759
5002,2008-08-02 10:00:00,2235,3108,3893,3038,3593
5003,2008-08-02 11:00:00,2571,5692,7793,5370,5453
5004,2008-08-02 12:00:00,3007,8639,10189,6922,6517
5005,2008-08-02 13:00:00,4159,9470,12322,7399,6270
5006,2008-08-02 14:00:00,4667,11201,12953,7647,7077
5007,2008-08-02 15:00:00,4453,11733,11158,8681,7770
5008,2008-08-02 16:00:00,4523,11335,8852,8833,7848
5009,2008-08-02 17:00:00,4432,9732,8646,7730,6921
5010,2008-08-02 18:00:00,3393,6876,6730,6201,4778
5011,2008-08-02 19:00:00,2777,3709,3495,3493,2229
5012,2008-08-02 20:00:00,2367,2324,2700,2090,1227
5013,2008-08-02 21:00:00,2068,2680,2116,1040,878
5014,2008-08-02 22:00:00,2313,3954,1796,66,620
5015,2008-08-02 23:00:00,1995,4036,1532,30,509
5016,2008-08-03 00:00:00,1087,2840,1647,13,376
5017,2008-08-03 01:00:00,564,2053,1494,18,214
5018,2008-08-03 02:00:00,531,1592,1489,48,135
5019,2008-08-03 03:00:00,591,2600,1790,413,222
5020,2008-08-03 04:00:00,261,2874,1500,487,79
5021,2008-08-03 05:00:00,86,230,519,104,59
5022,2008-08-03 06:00:00,119,199,327,91,113
5023,2008-08-03 07:00:00,228,290,397,142,267
5024,2008-08-03 08:00:00,303,320,549,222,201
5025,2008-08-03 09:00:00,676,714,899,570,452
5026,2008-08-03 10:00:00,1332,1718,1783,1377,1602
5027,2008-08-03 11:00:00,1672,3341,3828,2696,2813
5028,2008-08-03 12:00:00,2381,5622,6058,3731,2795
5029,2008-08-03 13:00:00,3181,7992,7065,3382,3398
5030,2008-08-03 14:00:00,3614,9524,6815,3537,4016
5031,2008-08-03 15:00:00,3921,9729,7603,4458,5675
5032,2008-08-03 16:00:00,4235,8100,6818,5315,7815
