Date and Time,OConnell St Outside Pennys,OConnell St Outside Clerys,Mary Street,Capel Street,Aston Quay,Grafton Street at CompuB,Talbot Street North,Doilier Street Burgh Quay,Dawson Street Replacement,Dame Street,Talbot Street South,OConnell St Parnell St at AIB,Grafton Street - Nassau Street - Suffolk Street,College Green Bank Of Ireland,Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green at Church Lane,College Green - Dame St Side
21/04/2020 06:00,63,83,11,36,309,192,285,228,103,39,16,43,21,48,217,25,,8,79,22,19,54,40
21/04/2020 07:00,119,146,17,38,512,395,325,236,70,77,35,66,37,57,346,41,,34,125,48,29,76,69
21/04/2020 08:00,188,192,34,73,580,411,260,254,26,68,51,137,50,74,430,38,,62,182,76,35,102,118
21/04/2020 09:00,154,179,49,36,539,272,418,283,27,63,42,222,33,69,414,41,,83,146,54,10,65,71
21/04/2020 10:00,245,244,68,87,907,177,340,286,17,67,16,283,28,72,573,42,,99,188,82,16,86,86
21/04/2020 11:00,243,278,84,111,867,235,619,252,22,97,32,433,48,92,831,68,,114,206,86,43,96,94
21/04/2020 12:00,298,342,122,150,1100,313,1136,353,17,106,25,414,79,118,922,58,,243,250,159,89,100,107
21/04/2020 13:00,377,413,159,177,759,386,1160,327,53,114,26,409,113,167,1118,93,,174,239,224,149,92,127
21/04/2020 14:00,320,406,199,111,1212,371,1286,216,82,123,57,451,115,175,1100,102,,160,288,213,127,105,130
21/04/2020 15:00,308,313,175,128,1149,523,839,188,120,128,61,397,89,156,1030,112,,177,240,105,144,127,103
21/04/2020 16:00,320,402,142,79,1237,348,351,215,112,161,74,433,104,110,1164,138,,174,329,126,71,123,146
21/04/2020 17:00,308,361,154,137,1087,458,564,207,277,170,77,443,84,95,991,89,,182,332,120,10,129,135
21/04/2020 18:00,261,254,101,117,527,338,592,151,236,93,52,380,71,95,1122,63,,193,209,144,4,108,130
21/04/2020 19:00,225,215,22,77,553,201,376,170,127,74,41,242,46,53,688,42,,191,176,49,10,66,61
21/04/2020 20:00,142,140,4,84,451,225,613,196,105,57,62,140,30,46,600,25,,125,210,40,4,82,42
21/04/2020 21:00,61,80,9,51,260,311,784,162,112,44,48,100,11,34,272,5,,98,87,40,28,44,39
21/04/2020 22:00,59,59,6,48,523,106,297,225,76,22,39,40,13,36,204,13,,65,73,23,9,24,28
21/04/2020 23:00,26,36,10,75,480,89,530,213,73,10,27,15,7,69,352,8,,26,37,21,0,6,14
22/04/2020 00:00,10,14,3,19,363,69,921,150,34,6,10,14,4,13,270,4,,86,14,15,2,5,3
22/04/2020 01:00,10,9,0,1,119,9,350,132,3,5,6,7,1,1,313,0,,57,20,2,0,0,2
22/04/2020 02:00,1,5,0,2,281,2,433,239,5,3,0,4,2,2,191,0,,3,3,2,1,1,0
22/04/2020 03:00,5,0,0,75,145,1,552,193,6,1,3,5,0,0,59,0,,14,3,2,3,0,1
22/04/2020 04:00,5,7,3,42,91,8,581,44,7,3,0,15,0,8,25,1,,5,9,6,5,0,1
22/04/2020 05:00,11,26,3,1,91,33,74,111,24,7,20,10,6,11,241,8,,10,17,5,2,13,12
22/04/2020 06:00,66,88,6,50,254,285,70,92,107,32,27,44,25,41,304,23,,12,62,20,14,37,37
22/04/2020 07:00,128,177,17,25,522,832,124,132,149,61,33,71,31,41,424,37,,38,131,40,22,65,66
22/04/2020 08:00,212,258,21,53,449,545,229,263,178,71,59,141,58,66,641,59,,68,170,76,19,109,136
22/04/2020 09:00,179,214,37,65,614,359,211,411,189,86,59,204,42,68,644,37,,81,150,76,22,83,89
22/04/2020 10:00,259,352,54,85,696,285,375,612,125,75,7,367,36,58,971,60,,120,194,96,13,98,84
22/04/2020 11:00,246,331,79,113,697,194,537,391,156,76,17,364,58,78,732,46,,249,498,91,10,89,78
22/04/2020 12:00,333,350,112,122,482,274,844,281,29,105,38,413,63,259,1043,65,,472,272,149,25,118,98
22/04/2020 13:00,407,370,118,156,627,356,1309,1117,72,132,39,428,97,433,1279,82,,207,279,194,19,112,142
22/04/2020 14:00,310,359,186,114,858,323,1109,327,184,127,42,345,110,410,981,91,,224,297,138,37,119,127
22/04/2020 15:00,295,255,105,76,818,300,781,291,180,125,29,444,82,392,931,77,,268,239,100,34,100,102
22/04/2020 16:00,354,331,94,105,363,370,634,358,208,142,19,390,83,387,1087,87,,222,389,100,28,109,139
22/04/2020 17:00,307,351,63,163,812,290,596,206,244,138,42,358,103,429,962,74,,194,366,107,11,143,134
22/04/2020 18:00,263,204,44,138,824,313,753,250,131,87,60,321,96,410,787,55,,190,271,71,19,96,119
22/04/2020 19:00,240,175,16,89,403,189,389,477,113,54,57,262,40,394,543,30,,183,418,59,7,94,78
22/04/2020 20:00,145,133,10,69,429,167,348,568,103,71,68,158,34,344,422,13,,171,440,47,2,63,63
22/04/2020 21:00,95,98,9,50,459,127,458,430,121,52,53,88,18,312,361,16,,213,353,23,3,48,35
22/04/2020 22:00,44,56,8,27,465,163,428,321,86,36,53,39,11,292,411,14,,153,70,13,1,22,23
22/04/2020 23:00,32,27,1,19,557,34,432,290,61,15,26,22,1,230,420,7,,106,43,25,1,15,16
23/04/2020 00:00,12,16,2,16,913,23,480,407,38,26,8,18,4,80,110,7,,125,14,7,1,6,3
23/04/2020 01:00,8,8,1,3,314,11,145,111,7,6,2,11,2,28,112,1,,336,24,1,0,1,4
23/04/2020 02:00,4,0,0,1,157,5,286,124,7,3,1,3,0,30,38,0,,117,15,2,2,1,4
23/04/2020 03:00,10,3,0,2,78,0,154,40,6,7,1,1,0,17,77,1,,91,8,0,0,3,4
23/04/2020 04:00,8,2,1,64,6,8,59,33,12,5,0,2,1,32,70,1,,46,9,5,0,3,3
23/04/2020 05:00,14,25,2,7,39,26,42,37,24,10,4,11,6,70,71,7,,13,16,4,1,11,10
23/04/2020 06:00,58,100,11,115,369,208,100,79,110,37,29,49,22,218,168,19,,19,76,19,13,40,36
23/04/2020 07:00,132,167,15,22,693,242,307,146,147,72,37,74,44,346,480,33,,47,107,45,40,61,64
23/04/2020 08:00,181,213,44,53,558,305,222,278,231,87,48,144,56,410,436,48,,97,160,73,19,99,109
23/04/2020 09:00,180,209,41,58,673,199,371,196,237,61,38,214,44,396,572,41,,99,226,80,17,77,81
23/04/2020 10:00,199,266,65,74,665,169,623,200,181,71,15,351,41,357,724,50,,115,166,93,7,91,72
23/04/2020 11:00,264,256,102,99,1101,274,959,189,237,88,9,412,61,353,801,49,,199,165,110,13,85,82
23/04/2020 12:00,336,344,166,139,738,291,1044,192,235,116,33,415,81,389,1019,70,,255,237,198,79,99,105
23/04/2020 13:00,376,362,175,163,1261,410,1197,258,231,138,37,408,94,437,1325,64,,267,292,248,130,115,143
23/04/2020 14:00,344,356,152,87,809,416,1078,184,232,128,42,464,94,406,1293,88,,197,252,188,104,125,116
23/04/2020 15:00,333,270,112,74,1072,459,514,206,211,111,29,483,65,418,1213,75,,493,213,95,53,103,111
23/04/2020 16:00,312,388,96,102,1086,311,581,172,259,134,29,443,67,404,1253,106,,684,250,112,41,114,125
23/04/2020 17:00,261,338,137,118,1086,477,421,161,308,145,58,472,71,469,1223,91,,222,263,205,29,119,127
23/04/2020 18:00,260,304,134,128,850,369,1157,147,257,106,73,386,77,414,1146,48,,229,252,152,11,125,120
23/04/2020 19:00,233,210,26,88,546,305,450,126,146,94,60,303,46,403,696,45,,379,203,70,40,108,81
23/04/2020 20:00,148,146,11,52,433,195,815,88,127,65,31,228,29,346,409,33,,128,161,32,14,62,54
23/04/2020 21:00,96,61,9,45,507,163,447,104,127,55,49,114,14,306,447,15,,172,114,22,13,54,32
23/04/2020 22:00,45,75,4,16,349,220,264,179,82,27,43,61,16,285,648,16,,198,116,16,7,39,16
23/04/2020 23:00,30,35,3,17,495,75,406,94,75,20,37,31,6,249,429,2,,218,39,15,40,12,10
24/04/2020 00:00,15,15,0,5,392,48,240,77,24,8,4,21,3,74,185,4,,256,17,10,3,7,8
24/04/2020 01:00,9,4,1,17,371,28,282,24,8,7,7,11,0,46,162,1,,448,5,5,0,9,0
24/04/2020 02:00,7,4,1,8,4,2,149,282,3,4,0,1,3,31,93,1,,139,17,5,3,4,2
24/04/2020 03:00,6,3,1,2,171,17,220,26,4,7,18,6,1,36,116,2,,142,19,7,6,3,4
24/04/2020 04:00,8,5,3,2,11,15,228,16,5,2,1,1,1,34,46,1,,68,14,3,0,3,2
24/04/2020 05:00,11,29,12,1,16,36,76,225,32,14,10,18,10,59,112,6,,165,19,6,0,9,18
24/04/2020 06:00,63,90,5,20,199,162,304,166,124,39,32,39,16,229,258,17,,19,131,21,16,44,40
24/04/2020 07:00,124,168,19,25,524,267,418,424,162,50,24,66,43,324,369,36,,72,120,44,34,74,76
24/04/2020 08:00,203,209,33,41,515,312,277,372,228,68,79,170,53,401,552,50,,123,192,74,20,115,111
24/04/2020 09:00,202,211,51,63,730,291,522,264,233,63,54,196,49,361,600,48,,116,161,85,24,89,83
24/04/2020 10:00,283,273,87,110,412,136,744,159,181,99,21,300,58,396,799,54,,195,161,95,6,111,88
24/04/2020 11:00,304,266,120,124,588,185,799,204,200,85,28,337,65,348,903,64,,158,246,121,15,95,96
24/04/2020 12:00,362,382,171,130,588,298,977,182,231,105,53,414,76,425,1220,71,,307,219,184,27,113,109
24/04/2020 13:00,323,383,163,165,967,328,639,169,251,124,47,486,114,403,1398,97,,204,243,206,178,145,168
24/04/2020 14:00,367,290,111,115,854,328,423,141,200,135,39,534,85,437,1264,84,,250,236,170,39,113,111
24/04/2020 15:00,356,319,99,76,468,332,617,183,214,132,37,510,78,445,1163,63,,290,240,108,35,121,115
24/04/2020 16:00,340,353,71,104,619,358,729,156,245,110,32,481,71,461,1452,98,,244,280,115,20,125,135
24/04/2020 17:00,324,290,78,102,382,367,598,146,180,110,65,408,66,421,1202,50,,249,268,106,21,135,140
24/04/2020 18:00,297,262,45,107,296,349,476,214,185,94,90,415,51,438,811,56,,296,232,91,19,132,116
24/04/2020 19:00,224,230,20,82,484,197,931,225,119,94,89,273,43,376,559,32,,182,175,60,17,80,82
24/04/2020 20:00,147,134,9,69,680,279,705,293,122,60,54,186,27,282,469,25,,215,175,31,22,65,39
24/04/2020 21:00,80,98,11,47,290,158,472,92,123,54,59,100,16,313,346,8,,121,111,30,4,62,57
24/04/2020 22:00,70,62,11,27,385,112,726,53,87,43,47,56,7,321,244,7,,173,61,29,4,35,28
24/04/2020 23:00,33,38,8,14,216,146,631,85,71,20,35,18,5,275,158,8,,153,47,23,4,16,25
25/04/2020 00:00,15,17,2,4,175,27,575,78,30,3,9,21,3,88,121,5,,124,19,10,11,2,5
25/04/2020 01:00,9,10,1,6,167,5,1103,253,11,1,4,14,0,48,98,1,,64,9,7,1,2,4
25/04/2020 02:00,3,4,1,2,42,7,914,30,3,1,2,11,1,15,203,1,,23,6,5,0,2,2
25/04/2020 03:00,5,3,2,2,34,8,331,42,5,2,1,2,1,32,38,3,,119,12,4,0,6,6
25/04/2020 04:00,11,3,2,1,30,4,134,9,13,1,0,9,1,38,87,0,,12,2,4,4,2,5
25/04/2020 05:00,8,20,4,5,23,13,130,3,10,7,1,16,7,53,25,6,,5,13,4,1,4,6
25/04/2020 06:00,44,46,5,19,167,51,408,79,52,28,8,26,9,131,90,11,,6,92,17,3,21,23
25/04/2020 07:00,63,64,7,8,111,113,302,113,57,46,56,46,16,239,162,12,,32,92,20,7,32,30
25/04/2020 08:00,114,85,28,36,251,165,126,128,91,30,14,93,29,266,397,28,,37,97,51,86,49,49
25/04/2020 09:00,177,134,76,71,168,247,106,98,134,48,37,166,26,303,653,31,,54,131,69,9,52,44
25/04/2020 10:00,176,178,99,87,279,170,790,109,176,76,19,233,31,340,649,41,,183,158,103,2,48,60
25/04/2020 11:00,226,186,146,153,189,213,799,373,173,80,24,311,67,358,1022,59,,145,186,151,28,59,102
25/04/2020 12:00,281,259,208,187,189,307,916,123,218,88,28,393,88,394,1251,61,,239,223,246,89,81,106
25/04/2020 13:00,347,296,176,162,308,273,777,150,189,98,21,406,96,414,1410,70,,243,238,255,84,100,148
25/04/2020 14:00,334,237,162,109,607,238,888,93,191,138,26,433,120,467,1130,66,,222,239,213,57,117,144
25/04/2020 15:00,306,259,131,100,862,191,568,125,159,113,30,463,100,412,1051,66,,381,228,132,26,89,117
25/04/2020 16:00,321,305,93,130,659,255,751,148,125,92,28,413,99,421,1162,68,,351,220,126,12,103,129
25/04/2020 17:00,262,271,56,119,528,199,504,121,101,93,70,337,86,403,1065,51,,265,233,111,12,102,119
25/04/2020 18:00,227,227,44,86,436,170,965,146,142,62,46,358,60,412,786,37,,144,183,48,81,64,92
25/04/2020 19:00,173,176,18,86,330,220,751,176,121,71,77,268,28,366,579,30,,105,205,38,66,77,57
25/04/2020 20:00,131,117,12,49,286,159,2240,145,100,68,63,167,12,327,374,20,,203,113,27,65,49,37
25/04/2020 21:00,92,95,13,56,265,111,1544,145,102,35,42,100,12,275,463,20,,50,106,20,23,34,27
25/04/2020 22:00,66,61,4,31,379,84,1107,184,95,39,38,64,8,305,594,16,,50,118,20,23,30,23
25/04/2020 23:00,35,25,0,13,263,26,1764,198,67,15,37,32,9,234,369,20,,28,39,8,3,10,5
26/04/2020 00:00,13,17,2,7,191,52,752,147,32,31,2,15,3,80,419,2,,139,25,9,3,7,5
26/04/2020 01:00,10,4,2,5,228,98,660,106,4,6,1,11,3,39,194,2,,233,15,9,0,4,4
26/04/2020 02:00,4,0,0,1,14,4,1679,123,1,3,1,9,1,37,117,0,,96,7,2,1,1,2
26/04/2020 03:00,1,1,2,3,21,4,1923,14,1,7,4,2,2,15,68,2,,16,9,4,2,1,5
26/04/2020 04:00,2,7,1,2,94,4,1571,11,0,4,1,3,1,18,355,1,,64,7,4,0,1,1
26/04/2020 05:00,2,4,0,0,21,5,342,25,5,1,1,6,5,27,160,0,,13,5,1,0,3,4
26/04/2020 06:00,22,31,2,4,116,27,229,55,12,8,1,9,2,51,87,6,,25,29,6,0,18,15
26/04/2020 07:00,41,45,6,12,106,262,210,21,22,7,7,26,10,62,159,9,,18,42,11,3,23,11
26/04/2020 08:00,63,65,10,84,174,96,220,156,59,29,59,48,19,124,193,13,,23,84,34,3,33,26
26/04/2020 09:00,73,60,14,32,226,109,83,129,66,28,18,91,16,183,328,15,,45,83,38,9,43,39
26/04/2020 10:00,69,77,21,56,618,128,479,224,83,31,34,135,18,234,400,21,,79,127,58,8,38,53
26/04/2020 11:00,115,101,49,86,311,113,1011,226,71,51,32,192,28,236,605,20,,150,110,80,13,56,73
26/04/2020 12:00,215,148,66,98,245,129,1424,200,138,52,48,242,42,295,936,30,,136,137,101,7,65,80
26/04/2020 13:00,157,180,70,117,591,160,1521,319,93,58,54,273,63,350,763,46,,216,154,142,10,93,106
26/04/2020 14:00,169,182,63,129,521,138,2275,375,110,67,76,330,63,303,911,45,,248,192,138,5,71,106
26/04/2020 15:00,157,213,52,124,560,279,735,476,103,65,70,355,53,337,855,29,,156,174,151,24,91,86
26/04/2020 16:00,193,256,61,121,526,269,1003,337,107,101,62,329,68,320,824,51,,280,211,152,12,68,116
26/04/2020 17:00,171,225,51,93,525,365,348,275,91,68,69,302,35,343,686,47,,198,190,110,10,80,68
26/04/2020 18:00,162,162,20,80,606,388,760,410,104,51,41,244,31,321,843,27,,155,130,73,18,61,68
26/04/2020 19:00,135,157,11,54,534,300,1136,378,80,52,51,193,28,308,888,28,,61,139,45,12,66,58
26/04/2020 20:00,99,114,5,58,895,211,1947,309,92,50,50,116,20,279,1022,26,,81,94,40,12,44,44
26/04/2020 21:00,74,79,7,51,381,331,759,320,81,42,48,78,19,264,414,15,,88,89,26,8,38,29
26/04/2020 22:00,41,51,8,22,447,96,828,282,96,36,33,42,7,260,311,11,,57,52,20,8,29,25
26/04/2020 23:00,23,23,2,31,239,74,677,249,52,12,27,9,9,227,358,11,,25,22,13,1,10,10
27/04/2020 00:00,21,12,5,11,301,13,432,287,10,1,5,13,4,76,171,7,,34,9,11,2,2,3
27/04/2020 01:00,11,7,1,5,133,36,216,394,9,1,2,7,2,38,108,1,,24,9,3,0,8,4
27/04/2020 02:00,2,1,2,4,27,7,98,273,1,0,0,6,0,22,57,0,,4,6,3,1,0,1
27/04/2020 03:00,2,1,1,2,113,1,64,158,3,3,0,2,1,27,20,1,,4,9,1,0,0,4
27/04/2020 04:00,3,6,1,0,90,0,113,36,1,0,0,7,2,39,157,1,,3,1,2,0,1,2
27/04/2020 05:00,12,31,10,1,112,29,59,7,33,13,7,14,3,77,255,3,,0,25,6,6,18,14
27/04/2020 06:00,57,81,11,19,287,216,200,111,124,43,19,40,17,229,434,19,,17,94,19,11,35,33
27/04/2020 07:00,111,159,10,39,458,670,305,168,172,67,71,65,40,341,288,30,,42,160,35,56,83,72
27/04/2020 08:00,227,197,24,43,735,359,426,257,293,82,36,159,63,433,539,55,,81,212,78,32,128,122
27/04/2020 09:00,216,190,58,49,735,292,948,215,176,113,46,184,45,442,781,52,,1035,168,72,19,80,85
27/04/2020 10:00,231,244,92,88,868,182,124,188,204,86,18,303,27,339,944,51,,136,191,108,5,80,76
27/04/2020 11:00,249,268,87,93,845,181,367,315,201,109,29,383,43,368,1019,74,,330,175,95,24,102,88
27/04/2020 12:00,328,366,144,149,627,252,1044,277,172,129,31,389,71,402,1176,64,,281,251,167,66,120,121
27/04/2020 13:00,411,383,196,172,375,274,786,372,10,147,47,426,108,434,1368,74,,251,344,303,156,149,148
27/04/2020 14:00,308,321,192,130,356,335,781,286,5,143,46,473,104,450,1168,67,,224,235,257,115,121,123
27/04/2020 15:00,300,372,166,136,358,305,670,381,2,148,29,474,114,432,1116,134,,179,273,100,108,113,112
27/04/2020 16:00,360,445,122,73,298,386,632,361,232,161,55,411,114,500,1376,125,,239,321,148,50,137,162
27/04/2020 17:00,305,392,153,119,507,501,712,259,290,199,57,514,67,448,1610,112,,202,370,230,33,104,148
27/04/2020 18:00,254,306,126,156,451,424,890,142,262,97,79,450,66,412,1605,63,,172,257,211,11,118,122
27/04/2020 19:00,223,191,28,91,477,312,3775,166,161,71,100,305,49,412,981,46,,141,221,77,19,95,93
27/04/2020 20:00,166,146,9,89,377,170,2547,390,122,81,55,228,30,333,654,27,,144,207,48,29,74,65
27/04/2020 21:00,91,87,8,94,426,150,1356,451,133,48,56,97,18,299,744,16,,75,126,29,12,44,39
27/04/2020 22:00,33,79,3,49,441,115,1247,620,90,34,40,28,4,277,792,17,,76,73,17,6,29,13
27/04/2020 23:00,29,32,10,27,284,84,1139,645,71,13,26,22,4,236,698,12,,93,40,19,3,19,10
28/04/2020 00:00,20,11,0,33,485,136,740,422,33,10,10,22,4,77,730,3,,90,12,7,2,10,8
28/04/2020 01:00,2,5,2,6,156,101,414,269,5,4,4,8,4,48,350,0,,82,8,2,0,12,5
28/04/2020 02:00,1,3,2,11,156,1,626,187,5,7,2,6,0,44,198,1,,84,5,3,0,5,2
28/04/2020 03:00,4,1,1,1,18,2,295,78,13,7,6,7,1,37,201,4,,54,5,1,0,0,3
28/04/2020 04:00,3,2,1,18,4,19,163,31,11,4,1,11,2,33,65,0,,13,6,2,2,7,4
28/04/2020 05:00,18,28,4,2,37,27,375,75,48,20,4,13,6,84,271,9,,11,21,8,6,5,11
28/04/2020 06:00,55,78,10,20,351,175,313,184,119,45,29,49,18,208,179,18,,15,97,21,22,44,32
28/04/2020 07:00,139,145,9,26,545,291,248,196,175,76,55,70,45,354,476,40,,52,124,49,50,75,71
28/04/2020 08:00,208,195,47,57,642,579,201,280,297,87,42,151,60,402,521,42,,79,213,61,27,115,117
28/04/2020 09:00,211,196,64,70,487,238,509,248,246,80,30,225,40,423,547,31,,120,150,69,7,77,95
28/04/2020 10:00,176,228,81,112,481,155,379,262,123,107,20,275,47,362,628,43,,125,176,127,8,88,82
28/04/2020 11:00,289,291,112,105,570,211,352,410,123,104,20,429,64,376,1027,61,,255,206,125,13,93,107
28/04/2020 12:00,340,359,157,177,251,263,701,387,198,138,18,399,61,394,1427,64,,245,234,182,25,117,99
28/04/2020 13:00,360,400,187,166,434,349,957,437,233,169,24,439,101,424,1421,92,,254,415,266,103,118,149
28/04/2020 14:00,285,340,141,106,884,366,795,342,232,119,45,417,94,434,1323,92,,204,233,158,90,102,131
28/04/2020 15:00,319,311,141,72,811,344,1096,347,209,156,33,523,75,392,1217,74,,364,267,111,54,121,149
28/04/2020 16:00,287,414,89,112,808,444,948,366,272,120,35,472,98,458,1311,110,,202,253,120,38,127,153
28/04/2020 17:00,315,359,60,116,654,374,551,233,291,172,72,372,80,453,1058,85,,205,307,101,21,134,141
28/04/2020 18:00,242,289,34,117,791,217,803,149,189,102,64,329,55,398,884,54,,187,231,79,19,118,130
28/04/2020 19:00,167,215,25,78,548,173,1355,219,175,82,63,304,44,349,624,43,,108,208,58,12,86,74
28/04/2020 20:00,123,132,9,61,339,144,957,173,140,76,54,163,24,293,447,16,,80,270,44,16,60,47
28/04/2020 21:00,79,92,9,48,351,104,916,144,129,27,36,112,24,279,398,14,,85,135,32,7,48,32
28/04/2020 22:00,52,62,6,20,321,140,1414,233,64,39,40,40,7,267,520,4,,85,90,27,5,25,28
28/04/2020 23:00,33,40,4,14,369,44,800,409,85,14,17,27,9,247,408,7,,77,31,5,1,7,8
29/04/2020 00:00,16,14,3,13,50,33,294,788,31,4,8,18,1,70,367,4,,48,20,7,0,4,3
29/04/2020 01:00,9,5,3,4,62,24,260,1077,5,6,3,4,0,38,150,0,,152,15,1,0,1,1
29/04/2020 02:00,5,2,0,2,64,42,632,327,10,3,0,2,1,28,111,0,,22,4,1,0,4,3
29/04/2020 03:00,2,2,1,1,7,2,240,244,6,3,3,2,1,24,118,1,,1,2,5,0,5,2
29/04/2020 04:00,3,1,4,0,7,19,496,14,5,5,0,3,2,29,170,0,,6,6,5,0,2,2
29/04/2020 05:00,13,21,4,2,33,27,211,178,37,6,0,10,5,71,88,10,,5,23,7,2,17,14
29/04/2020 06:00,55,88,6,13,300,184,217,146,105,35,3,41,20,219,306,19,,12,86,26,7,46,48
29/04/2020 07:00,102,165,8,28,689,268,179,204,136,82,36,57,39,350,471,28,,40,125,47,40,69,75
29/04/2020 08:00,179,179,33,46,227,319,231,312,235,75,72,164,57,397,492,48,,88,166,72,37,116,118
29/04/2020 09:00,154,173,37,60,666,251,545,284,224,63,27,288,31,408,524,41,,87,133,72,60,58,62
29/04/2020 10:00,137,248,31,53,665,133,528,269,148,71,11,1032,34,333,769,28,,160,139,61,23,72,54
29/04/2020 11:00,131,186,52,77,620,147,303,399,178,65,10,276,22,295,608,28,,296,122,63,20,75,56
29/04/2020 12:00,229,291,65,78,614,202,480,507,30,93,14,337,38,349,1095,56,,255,180,99,15,91,73
29/04/2020 13:00,278,352,114,115,729,223,499,484,21,101,15,412,67,367,1431,81,,419,225,125,20,104,112
29/04/2020 14:00,292,305,135,132,723,212,632,320,103,108,38,452,68,387,1060,76,,379,254,138,46,127,102
29/04/2020 15:00,296,260,182,107,702,242,978,362,220,139,27,442,87,415,1186,69,,288,257,131,59,112,124
29/04/2020 16:00,359,315,150,132,1080,316,1207,386,189,127,18,407,91,406,1506,88,,463,323,116,46,124,147
29/04/2020 17:00,333,293,96,153,1010,353,559,313,205,128,74,437,120,469,1330,89,,269,422,106,43,128,160
29/04/2020 18:00,260,233,36,110,449,248,275,307,155,76,66,344,84,392,1014,41,,123,302,78,25,91,130
29/04/2020 19:00,216,178,25,86,503,217,284,294,144,52,60,304,37,349,795,21,,114,181,49,23,74,77
29/04/2020 20:00,92,124,12,44,503,142,335,347,145,53,49,134,14,300,557,19,,107,111,30,21,48,49
29/04/2020 21:00,38,43,5,20,143,125,301,184,124,31,55,66,7,215,367,10,,445,44,9,6,35,16
29/04/2020 22:00,27,32,4,19,234,123,419,510,60,30,49,20,9,162,529,0,,305,37,4,3,12,26
29/04/2020 23:00,15,22,5,14,403,60,55,202,84,17,17,18,3,169,255,8,,37,32,11,7,6,8
30/04/2020 00:00,3,3,3,9,374,12,279,104,25,4,4,14,7,39,318,2,,132,4,12,3,0,5
30/04/2020 01:00,2,5,3,8,96,8,104,69,1,2,6,13,0,17,119,3,,222,5,1,14,2,3
30/04/2020 02:00,2,5,0,3,45,12,94,101,0,3,0,1,0,20,60,0,,81,7,3,2,5,2
30/04/2020 03:00,3,0,0,3,2,7,21,19,7,3,1,5,0,15,348,1,,62,4,1,1,0,1
30/04/2020 04:00,5,4,4,1,2,10,179,8,6,1,0,5,1,30,86,1,,24,5,1,0,1,3
30/04/2020 05:00,12,26,2,67,15,39,25,35,34,8,0,12,7,56,98,7,,7,23,8,5,8,11
30/04/2020 06:00,53,84,12,12,155,150,109,146,88,29,17,43,16,163,317,16,,15,67,20,9,30,36
30/04/2020 07:00,105,145,7,29,413,189,91,164,132,71,36,68,31,260,289,21,,78,135,29,18,61,67
30/04/2020 08:00,240,217,20,42,194,276,111,158,157,82,34,169,50,342,424,40,,110,159,43,29,95,104
30/04/2020 09:00,235,236,37,49,455,226,333,159,92,59,38,209,41,398,595,35,,100,154,48,22,65,73
30/04/2020 10:00,257,298,74,110,413,156,855,253,114,79,9,294,42,343,767,43,,113,180,81,14,69,72
30/04/2020 11:00,470,290,103,114,451,134,552,217,133,98,28,381,53,361,744,47,,151,189,87,20,93,80
30/04/2020 12:00,343,343,110,128,553,250,1211,162,150,99,31,441,64,385,1047,65,,143,228,131,20,111,99
30/04/2020 13:00,316,330,99,115,525,276,1823,360,150,95,16,452,75,368,1211,53,,195,248,156,19,106,125
30/04/2020 14:00,327,342,131,138,421,266,589,209,167,104,36,484,89,379,1452,59,,213,271,159,22,100,112
30/04/2020 15:00,391,299,155,122,490,295,499,221,191,98,27,461,64,387,934,88,,185,277,123,26,146,112
30/04/2020 16:00,367,344,137,103,302,306,588,341,114,103,27,450,126,396,1244,132,,177,279,145,19,129,164
30/04/2020 17:00,320,312,97,117,773,319,260,259,238,114,54,430,96,481,1346,75,,203,404,124,48,132,128
30/04/2020 18:00,271,276,45,135,567,242,505,302,203,108,56,366,69,374,939,56,,203,265,74,20,119,113
30/04/2020 19:00,214,176,43,101,307,164,551,291,143,67,43,261,67,379,762,41,,111,208,64,35,91,83
30/04/2020 20:00,146,126,16,96,306,222,546,319,135,94,39,190,26,301,507,24,,93,169,46,65,66,55
30/04/2020 21:00,113,110,9,61,342,169,649,432,140,47,48,112,18,317,518,18,,54,99,20,193,52,39
30/04/2020 22:00,75,64,6,25,314,139,710,417,92,24,44,57,15,320,796,16,,47,87,31,66,21,28
30/04/2020 23:00,24,31,4,12,269,68,840,389,82,8,61,27,6,247,505,10,,16,23,15,3,7,10
01/05/2020 00:00,18,17,3,6,333,12,681,735,32,15,8,12,2,74,204,2,,12,29,6,1,3,2
01/05/2020 01:00,7,4,3,4,149,7,1241,529,7,5,7,5,3,39,185,1,,63,8,4,0,6,4
01/05/2020 02:00,7,2,0,3,7,1,389,192,3,12,2,4,0,16,63,5,,2,10,4,0,4,3
01/05/2020 03:00,5,6,2,3,4,6,174,148,3,6,0,7,1,27,133,2,,12,19,7,2,2,4
01/05/2020 04:00,7,2,1,0,6,7,286,724,9,3,0,11,2,55,160,0,,25,6,2,0,1,2
01/05/2020 05:00,10,28,3,6,36,45,329,63,47,13,5,12,11,83,131,7,,39,26,7,9,16,10
01/05/2020 06:00,61,100,11,49,241,168,355,182,126,41,29,46,13,233,319,13,,11,94,24,51,41,40
01/05/2020 07:00,103,149,16,32,329,297,210,275,180,75,46,63,35,403,417,40,,42,153,50,32,78,80
01/05/2020 08:00,214,201,45,45,345,343,260,321,274,94,39,172,56,476,572,56,,69,190,81,27,105,114
