Date and Time,OConnell St Outside Pennys ,OConnell St Outside Clerys ,Mary Street,Capel Street,Aston Quay,Grafton Street at CompuB,Talbot Street North,Doilier Street Burgh Quay,Dawson Street Replacement,Dame Street,Talbot Street South,OConnell St Parnell St at AIB,Grafton Street - Nassau Street - Suffolk Street,College Green Bank Of Ireland,Henry Street,Westmoreland Street East,Dawson Street,Liffey Street,Westmoreland Street West,Grafton Street,Bachelors Walk,College Green at Church Lane,College Green - Dame St Side
12/08/2020 08:00,583,520,,78,599,2011,630,495,22,28,148,297,233,438,1427,156,,116,536,,42,348,473
12/08/2020 09:00,782,512,,142,404,1512,742,492,16,0,9,360,219,372,2153,152,,415,470,,37,313,370
12/08/2020 10:00,1047,740,,180,755,1421,1148,617,16,0,16,562,222,307,2853,199,,657,481,,34,351,335
12/08/2020 11:00,1342,824,,182,557,1848,795,729,19,0,65,676,279,385,3329,232,,1221,703,,21,372,377
12/08/2020 12:00,1670,952,,125,636,2188,1774,735,80,0,33,754,372,438,3624,233,,918,671,,14,434,471
12/08/2020 13:00,1789,1088,,248,701,2602,1144,887,111,0,85,877,404,505,3859,255,,1478,816,,26,504,550
12/08/2020 14:00,1886,867,,240,614,2208,1312,844,107,0,26,938,386,536,3225,235,,1715,879,,14,504,496
12/08/2020 15:00,1879,1044,,243,601,2133,753,773,101,1,23,890,348,541,3441,298,,1165,1037,,16,489,437
12/08/2020 16:00,1934,942,,217,686,2292,1762,714,178,0,16,868,440,638,3237,283,,1180,1251,,49,511,538
12/08/2020 17:00,1777,848,,304,432,2674,2012,660,255,10,21,904,475,611,3647,230,,1113,1262,,67,568,630
12/08/2020 18:00,1512,890,,218,901,2265,1278,645,176,0,94,821,328,523,2736,197,,705,1145,,79,470,498
12/08/2020 19:00,1152,696,,209,674,1918,908,650,128,0,71,702,237,442,2556,193,,341,1085,,72,375,354
12/08/2020 20:00,742,566,,180,898,1711,1574,721,174,0,62,574,138,390,1876,131,,201,904,,105,314,205
12/08/2020 21:00,575,414,,123,723,1562,709,598,129,0,61,360,81,361,1191,110,,134,728,,60,283,164
12/08/2020 22:00,460,459,,96,551,1165,520,561,81,0,53,247,74,385,873,125,,116,827,,39,199,115
12/08/2020 23:00,290,211,,70,460,507,859,317,116,0,52,171,80,382,430,86,,78,401,,34,194,125
13/08/2020 00:00,87,93,,22,114,440,140,195,53,0,14,95,12,205,442,15,,32,189,,48,20,22
13/08/2020 01:00,48,41,,28,126,185,43,82,15,0,16,45,7,63,299,8,,25,63,,6,13,5
13/08/2020 02:00,25,15,,8,19,15,70,30,14,0,7,15,1,52,265,0,,5,58,,5,10,5
13/08/2020 03:00,25,10,,1,6,5,403,8,6,0,1,17,2,32,39,2,,4,20,,0,2,6
13/08/2020 04:00,10,10,,2,9,21,141,8,6,0,1,5,4,31,83,3,,1,8,,2,5,8
13/08/2020 05:00,62,65,,7,70,125,57,14,11,0,4,25,15,65,80,18,,3,45,,2,25,34
13/08/2020 06:00,211,289,,24,458,649,313,261,66,0,28,111,83,223,678,59,,39,272,,23,142,147
13/08/2020 07:00,293,379,,42,662,1509,325,415,33,0,76,177,114,321,719,95,,61,358,,63,213,235
13/08/2020 08:00,508,496,,65,684,1720,739,528,55,0,93,242,207,404,1199,152,,113,481,,38,308,419
13/08/2020 09:00,741,557,,94,795,1728,865,456,50,5,22,332,177,359,1349,127,,189,587,,37,303,319
13/08/2020 10:00,905,653,,163,485,1658,1091,556,38,0,28,498,188,303,1923,158,,327,517,,64,326,359
13/08/2020 11:00,1213,764,,189,536,2385,1261,517,57,0,43,707,284,319,2510,177,,588,732,,31,351,361
13/08/2020 12:00,1457,919,,291,185,1929,2026,554,60,0,28,803,291,384,2928,274,,632,822,,16,428,432
13/08/2020 13:00,1750,931,,309,515,2474,1849,774,105,0,27,804,376,410,3420,266,,887,1107,,37,597,505
13/08/2020 14:00,1923,872,,260,696,2169,1624,723,91,0,46,848,365,478,3622,210,,915,971,,48,546,545
13/08/2020 15:00,1735,894,,224,566,2605,1385,677,60,0,27,877,332,492,3162,245,,802,1041,,59,509,462
13/08/2020 16:00,1961,844,,162,726,3062,993,671,40,0,35,894,315,578,3249,263,,848,1389,,65,557,549
13/08/2020 17:00,1994,1055,,302,902,3067,2261,756,181,0,40,924,397,553,3611,300,,892,1644,,95,716,655
13/08/2020 18:00,1640,834,,257,655,2593,816,861,141,0,159,911,374,610,3310,243,,793,1303,,52,578,488
13/08/2020 19:00,1135,733,,212,606,1575,728,789,137,0,119,782,228,562,2130,184,,589,930,,39,434,329
13/08/2020 20:00,849,663,,165,686,1857,1134,559,79,0,94,571,124,517,1913,131,,491,1035,,38,326,293
13/08/2020 21:00,482,489,,135,823,1381,841,141,84,0,52,399,93,415,855,103,,362,769,,28,306,167
13/08/2020 22:00,363,336,,79,533,1258,591,106,100,0,62,241,94,439,809,87,,263,525,,30,295,140
13/08/2020 23:00,297,251,,54,618,849,967,264,115,0,81,168,62,409,484,79,,147,373,,23,189,95
14/08/2020 00:00,119,88,,19,192,278,115,95,52,0,21,59,18,310,262,25,,36,248,,25,31,13
14/08/2020 01:00,56,24,,11,126,84,18,20,19,0,23,24,2,121,46,13,,32,200,,5,24,7
14/08/2020 02:00,38,32,,11,35,38,164,62,14,0,21,22,3,75,92,10,,26,54,,0,9,6
14/08/2020 03:00,14,18,,1,33,28,228,4,8,0,5,11,0,52,49,5,,7,16,,0,2,4
14/08/2020 04:00,16,17,,8,8,7,169,22,6,0,3,15,4,41,190,8,,5,36,,1,14,5
14/08/2020 05:00,54,65,,7,56,107,154,20,23,0,3,29,15,77,265,14,,4,42,,0,24,38
14/08/2020 06:00,215,290,,35,360,697,153,244,83,0,23,105,73,239,741,56,,31,332,,18,161,142
14/08/2020 07:00,298,362,,45,508,1394,331,291,150,0,51,182,83,306,1004,79,,66,472,,41,196,193
14/08/2020 08:00,411,443,,58,387,2013,624,448,176,1,107,263,156,400,1460,122,,116,517,,45,341,408
14/08/2020 09:00,608,474,,130,463,1586,1259,368,165,0,16,369,162,339,1636,122,,210,486,,43,284,282
14/08/2020 10:00,823,696,,153,411,1368,992,576,116,0,25,480,182,320,2212,119,,283,684,,18,336,308
14/08/2020 11:00,1249,757,,189,594,1842,799,655,134,0,47,627,226,325,2643,217,,430,840,,97,415,363
14/08/2020 12:00,1074,948,,266,656,2128,1265,834,182,0,26,759,303,371,3170,217,,591,1069,,53,542,447
14/08/2020 13:00,1840,1028,,314,293,2032,1423,704,227,0,32,843,374,427,3833,336,,691,1321,,112,647,551
14/08/2020 14:00,1952,1085,,258,824,2004,1261,825,129,0,27,853,376,588,3120,272,,702,1116,,66,598,503
14/08/2020 15:00,1919,924,,227,639,2554,1158,903,257,0,41,930,414,602,3404,267,,745,1175,,76,663,560
14/08/2020 16:00,2016,1095,,225,1158,3036,1841,901,313,0,34,966,301,698,3757,385,,785,1351,,43,665,690
14/08/2020 17:00,2046,1120,,389,1002,3381,1857,902,290,0,46,1006,327,691,3569,422,,758,1419,,106,684,650
14/08/2020 18:00,1514,897,,328,922,2534,1041,1005,206,0,68,966,285,635,3065,238,,626,1166,,87,590,488
14/08/2020 19:00,1325,827,,340,871,2434,892,972,161,0,106,816,221,577,2053,158,,658,1123,,85,471,367
14/08/2020 20:00,789,660,,280,861,3175,764,819,168,0,63,636,118,535,1969,144,,469,1162,,64,407,255
14/08/2020 21:00,603,471,,293,909,2697,1168,749,159,0,65,450,94,415,1286,121,,673,944,,50,312,196
14/08/2020 22:00,498,491,,197,606,1404,335,551,81,0,57,365,87,401,1130,134,,302,995,,88,309,157
14/08/2020 23:00,467,406,,112,548,1011,453,441,103,0,46,265,81,500,1090,169,,131,1063,,79,313,157
15/08/2020 00:00,186,143,,56,527,942,130,447,151,0,21,110,31,510,154,41,,43,559,,31,107,66
15/08/2020 01:00,111,84,,13,119,141,74,155,44,0,5,49,9,267,61,26,,23,185,,30,40,16
15/08/2020 02:00,86,27,,13,69,81,99,240,19,0,0,42,7,144,90,8,,19,64,,29,26,14
15/08/2020 03:00,28,33,,5,31,31,32,33,4,0,10,27,1,73,39,3,,13,55,,1,9,5
15/08/2020 04:00,26,56,,10,50,34,93,8,13,0,2,18,2,49,45,7,,11,42,,7,18,9
15/08/2020 05:00,27,27,,8,13,41,43,17,19,0,0,25,10,44,124,7,,12,46,,5,19,20
15/08/2020 06:00,102,137,,21,98,335,202,139,31,0,4,56,24,120,350,31,,35,203,,7,117,54
15/08/2020 07:00,163,212,,26,198,511,134,183,60,0,31,98,44,191,737,33,,48,220,,35,95,96
15/08/2020 08:00,319,256,,48,505,1113,417,243,90,0,43,157,64,212,805,60,,97,314,,46,160,154
15/08/2020 09:00,606,406,,103,487,1079,680,232,42,0,30,285,102,268,1768,68,,317,436,,22,196,194
15/08/2020 10:00,917,579,,173,376,1221,1397,435,8,0,18,452,188,311,2150,156,,409,648,,21,283,280
15/08/2020 11:00,1275,761,,272,523,1801,989,667,13,0,37,654,270,354,2907,198,,703,886,,23,441,426
15/08/2020 12:00,1852,962,,393,757,2343,1836,641,7,0,25,743,357,545,3422,280,,922,1389,,433,565,520
15/08/2020 13:00,2009,1031,,397,741,2738,1344,924,7,0,21,802,415,657,3734,306,,970,1425,,628,709,596
15/08/2020 14:00,2267,927,,281,894,2680,1710,934,8,0,26,956,505,778,3921,324,,1211,1182,,579,740,635
15/08/2020 15:00,2341,1176,,214,908,2622,757,901,16,0,31,1010,502,846,3938,465,,1133,1361,,472,739,634
15/08/2020 16:00,2270,1079,,154,872,2734,889,806,12,0,29,1023,361,831,3789,444,,1252,1418,,311,716,635
15/08/2020 17:00,1990,998,,225,610,2597,881,1033,11,0,44,905,337,722,3526,328,,823,1348,,118,727,576
15/08/2020 18:00,1476,831,,259,646,2142,819,933,7,0,117,780,212,639,3290,264,,584,1300,,89,596,423
15/08/2020 19:00,1058,864,,229,807,1672,999,690,0,0,115,835,183,577,2599,199,,441,1076,,31,492,361
15/08/2020 20:00,735,704,,190,698,1772,814,817,4,0,54,597,99,488,1807,141,,287,986,,30,423,270
15/08/2020 21:00,574,530,,139,579,1505,523,918,0,0,94,401,88,414,1159,108,,229,769,,49,341,197
15/08/2020 22:00,522,463,,130,701,1565,734,519,73,0,56,259,75,403,729,115,,130,781,,47,319,138
15/08/2020 23:00,459,457,,91,498,1534,359,649,105,0,74,325,107,426,1383,135,,110,666,,29,379,147
16/08/2020 00:00,215,161,,43,413,627,150,500,122,0,19,119,31,399,875,48,,53,323,,51,84,57
16/08/2020 01:00,110,72,,37,100,698,49,431,29,0,9,61,14,235,238,27,,29,125,,9,36,28
16/08/2020 02:00,66,49,,25,48,51,83,65,11,0,5,38,12,99,83,17,,38,61,,10,14,9
16/08/2020 03:00,43,14,,7,73,26,15,30,6,0,14,28,6,71,63,3,,28,33,,8,17,14
16/08/2020 04:00,38,17,,5,36,14,1,53,3,0,4,29,3,54,175,4,,10,33,,2,10,11
16/08/2020 05:00,24,30,,10,63,19,95,17,2,0,17,24,5,29,327,7,,11,19,,38,9,15
16/08/2020 06:00,55,56,,15,40,71,98,34,9,0,6,33,17,54,161,19,,18,66,,1,29,16
16/08/2020 07:00,60,71,,10,217,398,27,88,18,0,7,51,20,51,227,11,,15,75,,25,43,38
16/08/2020 08:00,122,150,,15,148,419,100,150,35,0,48,74,33,104,1801,34,,26,163,,5,85,66
16/08/2020 09:00,235,205,,40,285,423,352,381,56,0,66,141,61,142,1214,49,,76,198,,26,130,130
16/08/2020 10:00,495,306,,89,478,812,1164,375,60,0,106,311,96,190,1595,71,,143,402,,53,188,205
16/08/2020 11:00,782,534,,179,765,1312,1360,391,60,0,72,462,125,274,2023,143,,301,546,,47,248,281
16/08/2020 12:00,1113,569,,222,679,1465,1450,526,63,1,73,623,208,321,3198,183,,452,886,,75,413,350
16/08/2020 13:00,1335,694,,285,543,1711,1114,484,196,0,69,646,237,376,3613,203,,537,1027,,95,452,354
16/08/2020 14:00,1354,737,,307,814,2226,1638,481,262,0,94,674,263,439,4070,244,,612,1215,,78,540,390
16/08/2020 15:00,1277,741,,303,728,2051,2623,648,229,0,153,704,245,419,3655,215,,618,1180,,91,464,381
16/08/2020 16:00,1332,736,,296,731,2030,1413,663,213,0,106,710,213,440,3651,229,,652,1176,,121,535,326
16/08/2020 17:00,1218,771,,364,582,2037,1457,555,172,0,85,608,214,456,3108,236,,550,1007,,99,535,310
16/08/2020 18:00,938,618,,205,979,1799,930,482,110,0,81,593,170,390,2584,237,,378,959,,78,470,280
16/08/2020 19:00,695,590,,188,680,1360,921,847,89,0,64,540,163,352,1700,187,,250,731,,110,367,244
16/08/2020 20:00,461,491,,106,683,962,1009,558,52,0,67,371,84,303,1197,131,,178,819,,64,258,141
16/08/2020 21:00,369,418,,115,418,844,1076,384,54,0,65,265,69,277,804,104,,125,691,,35,241,98
16/08/2020 22:00,268,296,,89,405,670,347,471,89,0,58,163,56,270,805,101,,77,479,,168,193,74
16/08/2020 23:00,218,180,,36,353,442,908,487,86,0,58,137,38,278,599,75,,50,278,,21,132,64
17/08/2020 00:00,53,32,,80,87,44,333,188,13,0,34,47,12,64,670,17,,14,215,,5,22,20
17/08/2020 01:00,19,22,,8,113,55,393,143,4,0,70,18,3,11,268,3,,6,126,,10,5,8
17/08/2020 02:00,14,13,,5,29,18,107,28,6,0,45,11,3,18,453,9,,11,34,,5,5,7
17/08/2020 03:00,7,7,,2,57,6,3,33,5,0,73,7,1,4,197,1,,37,7,,2,8,3
17/08/2020 04:00,7,11,,4,23,10,3,16,4,0,2,9,2,6,107,0,,3,2,,0,5,6
17/08/2020 05:00,28,47,,2,20,39,35,33,8,1,1,25,16,11,437,3,,7,22,,2,20,27
17/08/2020 06:00,135,260,,6,119,454,108,269,24,0,43,75,53,58,775,42,,27,184,,10,175,134
17/08/2020 07:00,230,356,,13,173,1116,263,510,31,0,83,158,68,125,1117,36,,66,275,,33,211,215
17/08/2020 08:00,268,394,,53,160,1544,321,522,30,0,150,221,60,136,1093,46,,78,267,,49,325,312
17/08/2020 09:00,440,434,,59,210,1607,925,504,44,0,33,235,117,142,1028,86,,204,271,,31,296,269
17/08/2020 10:00,586,624,,69,215,1502,793,755,36,1,20,407,123,125,1207,123,,241,306,,22,304,269
17/08/2020 11:00,966,707,,116,298,1174,2629,772,39,0,49,583,184,157,1752,146,,356,560,,23,385,304
17/08/2020 12:00,1114,849,,215,369,1476,1236,895,51,0,28,649,229,235,2492,188,,452,744,,47,430,378
17/08/2020 13:00,1369,927,,257,561,2017,2103,791,63,3,49,846,313,300,2770,213,,482,876,,83,542,460
17/08/2020 14:00,1186,789,,224,462,1792,962,996,52,0,49,719,220,212,2516,164,,486,667,,43,493,344
17/08/2020 15:00,1113,730,,175,227,1772,1343,817,40,0,57,727,202,202,1866,147,,456,854,,153,476,352
17/08/2020 16:00,1009,757,,144,393,2096,1144,1007,45,0,31,687,214,209,2186,188,,421,837,,60,470,367
17/08/2020 17:00,852,702,,153,187,2042,1269,967,33,0,36,703,216,187,2066,167,,392,912,,108,580,363
17/08/2020 18:00,666,645,,129,153,861,1235,855,22,0,89,601,135,174,1878,163,,363,911,,81,453,238
17/08/2020 19:00,607,643,,104,249,512,566,752,34,0,148,539,105,146,1408,102,,281,543,,72,315,199
17/08/2020 20:00,376,394,,116,266,402,828,576,22,0,72,456,53,92,926,79,,157,392,,67,222,126
17/08/2020 21:00,244,311,,62,122,588,804,787,22,0,55,238,31,74,708,29,,119,300,,44,175,74
17/08/2020 22:00,213,226,,58,104,874,514,764,23,0,66,136,37,89,566,42,,402,326,,22,143,70
17/08/2020 23:00,120,112,,51,159,887,599,660,20,0,38,107,24,76,384,21,,63,239,,33,66,36
18/08/2020 00:00,46,83,,107,68,713,427,234,3,0,12,34,5,37,190,13,,43,77,,3,21,20
18/08/2020 01:00,37,15,,3,22,185,171,286,1,0,10,17,2,11,58,11,,74,49,,2,7,7
18/08/2020 02:00,29,22,,4,11,376,83,49,2,0,1,4,0,11,51,3,,9,13,,6,12,5
18/08/2020 03:00,11,5,,3,3,245,29,18,3,0,0,11,0,6,8,1,,18,4,,0,2,3
18/08/2020 04:00,9,16,,1,5,503,53,25,0,0,2,10,1,5,7,1,,1,9,,0,6,6
18/08/2020 05:00,30,54,,2,5,442,129,42,1,0,1,29,9,10,79,4,,3,61,,17,23,38
18/08/2020 06:00,160,271,,10,63,1039,259,589,20,0,44,78,28,55,312,22,,36,258,,8,164,141
18/08/2020 07:00,177,269,,20,66,1094,416,907,1,0,68,171,19,88,852,15,,49,428,,17,177,210
18/08/2020 08:00,331,374,,32,101,1758,725,949,3,0,120,206,79,121,567,57,,150,541,,33,293,370
18/08/2020 09:00,423,369,,69,147,1214,1997,484,6,0,42,312,80,116,1060,100,,132,402,,61,252,298
18/08/2020 10:00,770,552,,137,222,1340,1066,535,1,0,56,430,155,123,1408,132,,215,445,,31,282,284
18/08/2020 11:00,1196,792,,231,253,1553,1382,681,53,1,47,589,233,268,2044,201,,376,712,,33,354,329
18/08/2020 12:00,1548,909,,315,341,1736,2283,745,128,0,37,793,282,399,3047,289,,506,907,,43,490,430
18/08/2020 13:00,1894,968,,365,839,2227,1151,944,324,0,46,877,379,472,3321,350,,687,1243,,264,715,571
18/08/2020 14:00,1959,831,,312,912,2685,2492,830,289,0,16,876,360,471,3790,365,,764,1245,,186,665,499
18/08/2020 15:00,1952,982,,220,589,2919,1013,972,211,0,24,924,344,444,3515,341,,700,1119,,82,580,424
18/08/2020 16:00,1972,913,,280,660,2617,964,933,111,0,35,854,425,525,3288,437,,793,1335,,110,725,563
18/08/2020 17:00,1763,934,,282,706,3324,1075,961,85,0,37,867,401,534,3804,423,,739,1580,,102,728,609
18/08/2020 18:00,1315,943,,261,614,2635,1515,881,111,0,168,769,299,540,3616,312,,562,1254,,94,592,447
18/08/2020 19:00,1033,776,,207,692,1668,732,869,82,0,190,724,199,486,2420,228,,348,1132,,62,436,285
18/08/2020 20:00,694,546,,158,871,1260,1023,726,54,0,83,448,155,483,1562,178,,209,1104,,79,339,230
18/08/2020 21:00,518,312,,182,772,757,1539,708,63,0,97,292,82,384,701,138,,145,886,,65,259,130
18/08/2020 22:00,345,324,,176,456,769,470,470,21,0,48,192,76,370,767,107,,76,625,,34,240,113
18/08/2020 23:00,230,211,,110,510,365,339,343,64,0,47,149,36,378,569,85,,50,319,,71,148,63
19/08/2020 00:00,96,82,,138,139,99,48,110,37,0,16,48,18,239,125,25,,17,128,,13,25,16
19/08/2020 01:00,72,34,,86,41,31,117,57,13,0,8,19,6,117,651,11,,4,60,,3,13,6
19/08/2020 02:00,31,21,,34,124,63,24,33,14,0,1,17,0,74,111,6,,5,17,,5,8,9
19/08/2020 03:00,14,14,,28,38,10,33,9,6,0,6,14,1,42,74,5,,4,10,,0,10,5
19/08/2020 04:00,12,22,,45,48,23,28,11,6,0,0,12,5,60,29,5,,3,8,,1,10,9
19/08/2020 05:00,44,53,,11,42,90,38,18,32,0,129,34,18,99,566,17,,9,29,,1,27,32
19/08/2020 06:00,176,326,,31,526,731,126,397,88,0,26,134,86,237,1078,65,,29,227,,55,149,160
19/08/2020 07:00,279,374,,29,718,1498,569,415,60,0,131,162,90,260,1376,82,,65,405,,19,224,242
19/08/2020 08:00,506,599,,62,733,1721,1254,478,71,0,174,280,195,382,1052,154,,119,537,,19,359,413
19/08/2020 09:00,665,574,,101,679,1698,915,477,69,0,30,367,189,387,1536,176,,935,570,,48,275,351
19/08/2020 10:00,826,562,,139,562,1316,580,449,50,0,34,542,189,316,2322,200,,1199,431,,34,310,329
19/08/2020 11:00,774,603,,140,271,1324,1316,504,48,0,65,605,164,228,2981,173,,1730,576,,98,352,276
19/08/2020 12:00,729,557,,188,220,1592,1054,799,49,0,23,538,169,176,3282,126,,1867,453,,117,337,307
19/08/2020 13:00,498,489,,162,303,1416,1042,704,46,0,37,490,140,132,3780,76,,819,278,,120,253,256
19/08/2020 14:00,500,516,,142,192,1618,590,519,47,0,15,528,125,127,2815,95,,387,224,,117,149,255
19/08/2020 15:00,701,505,,99,94,1647,783,625,30,0,12,571,144,134,2405,108,,481,294,,51,99,282
19/08/2020 16:00,479,488,,107,75,2007,796,939,30,0,27,577,145,144,2934,44,,437,348,,98,70,343
19/08/2020 17:00,671,676,,115,94,2206,1042,1120,61,0,30,659,225,173,3148,89,,658,594,,73,187,454
19/08/2020 18:00,675,655,,188,132,1574,1386,930,32,0,125,584,163,190,2934,131,,566,686,,60,173,401
19/08/2020 19:00,589,588,,124,253,858,1115,668,20,0,51,550,119,204,2723,119,,282,581,,30,130,257
19/08/2020 20:00,457,401,,229,218,751,674,994,39,0,65,408,71,198,2033,61,,155,554,,46,159,165
19/08/2020 21:00,355,313,,393,308,753,411,669,9,0,56,235,49,170,1410,44,,78,376,,66,139,123
19/08/2020 22:00,157,162,,80,138,384,499,339,21,0,68,149,32,113,702,30,,61,266,,19,120,88
19/08/2020 23:00,67,112,,209,82,210,516,328,32,0,63,85,33,105,455,15,,38,175,,56,77,45
20/08/2020 00:00,51,37,,71,134,126,449,326,30,0,18,29,10,99,185,14,,10,66,,8,19,10
20/08/2020 01:00,40,14,,141,161,130,191,94,5,1,5,14,1,53,64,6,,8,111,,11,22,6
20/08/2020 02:00,24,19,,2,112,39,38,74,3,0,0,15,0,72,43,2,,5,29,,6,50,2
20/08/2020 03:00,14,11,,7,38,45,6,12,6,0,5,18,3,51,25,0,,2,53,,4,3,4
20/08/2020 04:00,11,11,,2,10,164,43,23,5,0,0,11,4,43,164,4,,0,13,,6,6,5
20/08/2020 05:00,51,54,,15,43,78,45,69,10,0,1,42,14,95,78,25,,10,70,,14,20,36
20/08/2020 06:00,217,290,,59,443,632,302,240,83,0,26,120,83,337,916,81,,30,293,,56,154,157
20/08/2020 07:00,326,385,,73,521,1345,619,463,117,0,108,175,119,365,1282,103,,60,423,,116,220,232
20/08/2020 08:00,559,499,,86,505,1525,656,692,176,0,153,247,196,449,1637,161,,138,586,,109,404,394
20/08/2020 09:00,801,513,,126,499,1352,622,657,173,0,35,402,190,408,2047,172,,220,680,,59,328,342
20/08/2020 10:00,910,619,,181,548,1553,1173,549,152,0,35,584,181,354,2378,182,,280,449,,54,310,315
20/08/2020 11:00,1300,720,,202,511,1532,1051,561,154,0,30,720,212,391,2484,252,,444,675,,53,393,318
20/08/2020 12:00,1487,880,,224,476,2132,1215,704,158,0,80,786,256,358,5035,211,,539,847,,36,407,374
20/08/2020 13:00,1750,905,,271,439,1786,1713,695,279,0,36,872,328,310,4549,274,,881,904,,170,577,501
20/08/2020 14:00,1752,887,,162,765,1927,1670,631,297,1,37,836,350,426,4423,280,,809,1047,,254,584,449
20/08/2020 15:00,1872,1013,,155,562,2472,1571,721,251,1,74,825,365,529,4205,332,,739,1215,,267,582,455
20/08/2020 16:00,1885,1018,,143,101,2565,1608,894,203,0,34,926,242,620,3497,349,,646,1166,,240,584,536
20/08/2020 17:00,1809,907,,208,226,2747,1643,1199,283,0,37,899,342,513,4134,234,,1251,1186,,95,632,607
20/08/2020 18:00,1319,750,,240,702,2644,2016,1112,179,0,94,803,238,530,3521,173,,596,1232,,99,553,446
20/08/2020 19:00,790,608,,231,618,1722,1202,717,130,0,159,674,147,410,2780,77,,479,808,,131,349,278
20/08/2020 20:00,521,449,,249,722,1382,1379,741,43,0,82,453,78,265,2006,64,,207,636,,76,289,193
20/08/2020 21:00,277,246,,130,464,1261,1002,716,16,0,47,267,46,187,1271,48,,116,495,,79,182,142
20/08/2020 22:00,143,150,,80,176,1184,512,318,0,0,55,117,22,110,811,24,,202,328,,49,147,82
20/08/2020 23:00,120,152,,52,263,617,418,279,46,0,72,113,36,80,535,28,,151,249,,53,134,76
21/08/2020 00:00,36,44,,25,145,125,552,352,47,0,8,43,13,74,207,19,,131,133,,7,24,16
21/08/2020 01:00,23,25,,38,32,101,86,82,20,0,6,25,2,48,139,5,,53,36,,2,14,9
21/08/2020 02:00,23,23,,28,75,24,28,90,7,0,3,12,1,39,68,5,,20,39,,4,8,4
21/08/2020 03:00,18,15,,1,146,15,5,8,8,0,3,12,1,28,52,1,,42,73,,4,5,6
21/08/2020 04:00,16,15,,5,26,14,13,30,6,0,2,16,5,36,38,12,,23,40,,2,10,6
21/08/2020 05:00,38,49,,6,24,76,115,45,10,0,14,32,12,38,175,12,,20,34,,36,21,38
21/08/2020 06:00,196,288,,42,251,734,156,277,58,0,47,92,78,218,863,66,,37,264,,54,179,144
21/08/2020 07:00,292,364,,54,503,1274,347,487,76,0,87,152,109,335,1327,98,,65,387,,102,215,230
21/08/2020 08:00,243,508,,85,758,1960,578,581,103,0,106,288,150,456,1409,153,,134,706,,33,324,372
21/08/2020 09:00,863,476,,118,583,1508,424,477,92,0,35,322,169,412,1767,133,,178,576,,64,308,340
21/08/2020 10:00,1067,678,,171,354,1833,876,590,113,0,45,546,222,331,2290,214,,335,705,,28,371,373
21/08/2020 11:00,1204,720,,186,486,1939,1048,615,109,0,45,644,237,297,3159,215,,452,858,,58,430,373
21/08/2020 12:00,1498,878,,247,424,2002,1457,837,132,0,19,763,296,311,3802,272,,538,793,,22,440,395
21/08/2020 13:00,1674,985,,292,589,2389,1459,995,176,0,29,857,401,372,3660,298,,731,1410,,62,560,544
21/08/2020 14:00,1640,912,,234,516,2343,1503,1020,190,0,29,900,323,402,3578,313,,748,1100,,81,614,505
21/08/2020 15:00,1878,836,,105,184,2374,1798,1112,172,0,45,889,355,480,3678,244,,863,1070,,154,635,505
21/08/2020 16:00,1799,937,,225,561,2667,2241,1012,200,1,38,934,324,499,3792,291,,685,1178,,78,588,594
21/08/2020 17:00,1933,1033,,285,862,2743,1630,808,174,4,39,902,425,676,4828,316,,646,1388,,104,679,612
21/08/2020 18:00,1585,796,,294,685,2641,1174,749,201,0,119,918,304,725,4229,236,,655,1309,,88,697,495
21/08/2020 19:00,1195,838,,236,822,1967,1532,826,52,0,135,734,265,743,3972,194,,418,1256,,48,473,416
21/08/2020 20:00,765,636,,223,886,2201,799,824,54,0,89,645,139,637,2314,167,,294,1178,,72,410,301
21/08/2020 21:00,559,487,,226,850,2502,1012,694,98,0,101,432,120,480,1355,166,,169,1088,,81,298,214
21/08/2020 22:00,381,394,,151,586,1379,1123,631,156,0,54,291,90,523,1220,118,,130,582,,146,257,149
21/08/2020 23:00,366,324,,158,455,837,567,613,135,0,59,239,83,521,985,113,,167,554,,49,232,120
22/08/2020 00:00,186,126,,92,321,542,171,538,112,0,37,119,33,412,747,59,,44,419,,50,101,57
22/08/2020 01:00,59,50,,74,217,100,139,78,57,0,36,47,10,308,868,18,,22,182,,11,28,20
22/08/2020 02:00,37,24,,38,153,53,45,189,18,0,25,20,3,150,603,10,,11,99,,19,15,10
22/08/2020 03:00,28,25,,9,57,46,64,52,5,0,2,13,3,83,178,5,,13,72,,0,18,1
22/08/2020 04:00,13,18,,13,23,48,34,16,11,0,4,18,3,94,177,2,,7,77,,1,5,5
22/08/2020 05:00,27,28,,7,78,35,136,21,9,0,26,24,8,87,202,5,,5,33,,18,25,16
22/08/2020 06:00,100,129,,29,132,291,32,103,30,0,30,72,27,182,368,27,,16,229,,8,50,53
22/08/2020 07:00,180,225,,41,351,559,204,211,55,0,66,112,49,234,697,45,,44,272,,27,107,106
22/08/2020 08:00,332,243,,57,283,829,711,248,94,0,54,169,65,273,759,65,,95,332,,44,178,146
